"","Year","Country","NumIncidents","NumFatalities","NumWounded","Region","Religion"
"7642",1991,"St. Lucia",0,0,0,"Latin America","Catholic"
"7643",1992,"St. Lucia",0,0,0,"Latin America","Catholic"
"7644",1996,"St. Lucia",0,0,0,"Latin America","Catholic"
"7645",1997,"St. Lucia",0,0,0,"Latin America","Catholic"
"7646",1998,"St. Lucia",0,0,0,"Latin America","Catholic"
"7647",2001,"St. Lucia",0,0,0,"Latin America","Catholic"
"7648",2002,"St. Lucia",0,0,0,"Latin America","Catholic"
"7649",2003,"St. Lucia",0,0,0,"Latin America","Catholic"
"7650",2004,"St. Lucia",0,0,0,"Latin America","Catholic"
"7651",2005,"St. Lucia",0,0,0,"Latin America","Catholic"
"7652",2006,"St. Lucia",0,0,0,"Latin America","Catholic"
"7653",2007,"St. Lucia",0,0,0,"Latin America","Catholic"
"7654",2009,"St. Lucia",0,0,0,"Latin America","Catholic"
"7655",2012,"St. Lucia",0,0,0,"Latin America","Catholic"
"7656",2013,"St. Lucia",0,0,0,"Latin America","Catholic"
"7657",1973,"St. Lucia",0,0,0,"Latin America","Catholic"
"7658",1986,"St. Lucia",0,0,0,"Latin America","Catholic"
"7659",1970,"St. Lucia",0,0,0,"Latin America","Catholic"
"7660",1971,"St. Lucia",0,0,0,"Latin America","Catholic"
"7661",1972,"St. Lucia",0,0,0,"Latin America","Catholic"
"7662",1974,"St. Lucia",0,0,0,"Latin America","Catholic"
"7663",1975,"St. Lucia",0,0,0,"Latin America","Catholic"
"7664",1976,"St. Lucia",0,0,0,"Latin America","Catholic"
"7665",1977,"St. Lucia",0,0,0,"Latin America","Catholic"
"7666",1978,"St. Lucia",0,0,0,"Latin America","Catholic"
"7667",1981,"St. Lucia",0,0,0,"Latin America","Catholic"
"7668",1982,"St. Lucia",0,0,0,"Latin America","Catholic"
"7669",1983,"St. Lucia",0,0,0,"Latin America","Catholic"
"7670",1984,"St. Lucia",0,0,0,"Latin America","Catholic"
"7671",1985,"St. Lucia",0,0,0,"Latin America","Catholic"
"7672",1989,"St. Lucia",0,0,0,"Latin America","Catholic"
"7673",1990,"St. Lucia",0,0,0,"Latin America","Catholic"
"7674",1995,"St. Lucia",0,0,0,"Latin America","Catholic"
"7675",1999,"St. Lucia",0,0,0,"Latin America","Catholic"
"7676",1987,"St. Lucia",0,0,0,"Latin America","Catholic"
"7677",1979,"St. Lucia",0,0,0,"Latin America","Catholic"
"7678",1980,"St. Lucia",0,0,0,"Latin America","Catholic"
"7679",1988,"St. Lucia",0,0,0,"Latin America","Catholic"
"7680",1994,"St. Lucia",0,0,0,"Latin America","Catholic"
"7681",2014,"St. Lucia",0,0,0,"Latin America","Catholic"
"7682",2011,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7683",2010,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7684",2008,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7685",2000,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7686",1991,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7687",1996,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7688",1997,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7689",1998,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7690",2001,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7691",2002,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7692",2003,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7693",2004,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7694",2005,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7695",2006,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7696",2009,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7697",2012,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7698",2013,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7699",1973,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7700",1970,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7701",1971,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7702",1972,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7703",1974,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7704",1975,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7705",1976,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7706",1977,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7707",1981,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7708",1982,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7709",1983,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7710",1985,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7711",1989,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7712",1990,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7713",1995,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7714",1999,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7715",1987,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7716",1979,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7717",1980,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7718",1988,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7719",1994,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7720",2014,"Western Sahara",0,0,0,"Middle East & N. Africa","Muslim"
"7721",2011,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7722",2010,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7723",2008,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7724",2000,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7725",1991,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7726",1992,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7727",1996,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7728",1997,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7729",1998,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7730",2001,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7731",2002,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7732",2003,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7733",2004,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7734",2005,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7735",2007,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7736",2012,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7737",2013,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7738",1973,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7739",1986,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7740",1970,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7741",1971,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7742",1972,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7743",1974,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7744",1975,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7745",1976,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7746",1977,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7747",1978,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7748",1984,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7749",1985,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7750",1989,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7751",1990,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7752",1995,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7753",1999,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7754",1987,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7755",1980,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7756",2014,"Lesotho",0,0,0,"Sub-Saharan Africa","Christian"
"7757",2011,"Seychelles",0,0,0,"South Asia","Catholic"
"7758",2010,"Seychelles",0,0,0,"South Asia","Catholic"
"7759",2008,"Seychelles",0,0,0,"South Asia","Catholic"
"7760",2000,"Seychelles",0,0,0,"South Asia","Catholic"
"7761",1991,"Seychelles",0,0,0,"South Asia","Catholic"
"7762",1992,"Seychelles",0,0,0,"South Asia","Catholic"
"7763",1996,"Seychelles",0,0,0,"South Asia","Catholic"
"7764",1997,"Seychelles",0,0,0,"South Asia","Catholic"
"7765",1998,"Seychelles",0,0,0,"South Asia","Catholic"
"7766",2001,"Seychelles",0,0,0,"South Asia","Catholic"
"7767",2002,"Seychelles",0,0,0,"South Asia","Catholic"
"7768",2003,"Seychelles",0,0,0,"South Asia","Catholic"
"7769",2004,"Seychelles",0,0,0,"South Asia","Catholic"
"7770",2005,"Seychelles",0,0,0,"South Asia","Catholic"
"7771",2006,"Seychelles",0,0,0,"South Asia","Catholic"
"7772",2007,"Seychelles",0,0,0,"South Asia","Catholic"
"7773",2009,"Seychelles",0,0,0,"South Asia","Catholic"
"7774",2012,"Seychelles",0,0,0,"South Asia","Catholic"
"7775",2013,"Seychelles",0,0,0,"South Asia","Catholic"
"7776",1973,"Seychelles",0,0,0,"South Asia","Catholic"
"7777",1986,"Seychelles",0,0,0,"South Asia","Catholic"
"7778",1970,"Seychelles",0,0,0,"South Asia","Catholic"
"7779",1971,"Seychelles",0,0,0,"South Asia","Catholic"
"7780",1972,"Seychelles",0,0,0,"South Asia","Catholic"
"7781",1974,"Seychelles",0,0,0,"South Asia","Catholic"
"7782",1975,"Seychelles",0,0,0,"South Asia","Catholic"
"7783",1976,"Seychelles",0,0,0,"South Asia","Catholic"
"7784",1977,"Seychelles",0,0,0,"South Asia","Catholic"
"7785",1978,"Seychelles",0,0,0,"South Asia","Catholic"
"7786",1982,"Seychelles",0,0,0,"South Asia","Catholic"
"7787",1983,"Seychelles",0,0,0,"South Asia","Catholic"
"7788",1984,"Seychelles",0,0,0,"South Asia","Catholic"
"7789",1985,"Seychelles",0,0,0,"South Asia","Catholic"
"7790",1989,"Seychelles",0,0,0,"South Asia","Catholic"
"7791",1990,"Seychelles",0,0,0,"South Asia","Catholic"
"7792",1995,"Seychelles",0,0,0,"South Asia","Catholic"
"7793",1999,"Seychelles",0,0,0,"South Asia","Catholic"
"7794",1987,"Seychelles",0,0,0,"South Asia","Catholic"
"7795",1979,"Seychelles",0,0,0,"South Asia","Catholic"
"7796",1980,"Seychelles",0,0,0,"South Asia","Catholic"
"7797",1988,"Seychelles",0,0,0,"South Asia","Catholic"
"7798",1994,"Seychelles",0,0,0,"South Asia","Catholic"
"7799",2014,"Seychelles",0,0,0,"South Asia","Catholic"
"7800",2011,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7801",2010,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7802",2008,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7803",2000,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7804",1991,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7805",1992,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7806",1997,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7807",1998,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7808",2001,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7809",2002,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7810",2003,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7811",2004,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7812",2005,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7813",2006,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7814",2007,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7815",2009,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7816",2012,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7817",2013,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7818",1973,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7819",1986,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7820",1970,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7821",1971,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7822",1972,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7823",1974,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7824",1975,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7825",1976,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7826",1977,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7827",1978,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7828",1981,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7829",1982,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7830",1983,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7831",1984,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7832",1985,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7833",1989,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7834",1990,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7835",1995,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7836",1999,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7837",1987,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7838",1979,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7839",1980,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7840",1988,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7841",1994,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7842",2014,"Vanuatu",0,0,0,"East Asia & Pacific","Christian"
"7843",2011,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7844",2010,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7845",2008,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7846",2000,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7847",1998,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7848",2001,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7849",2002,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7850",2003,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7851",2004,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7852",2005,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7853",2006,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7854",2007,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7855",2009,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7856",2012,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7857",2013,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7858",1973,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7859",1986,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7860",1970,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7861",1971,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7862",1972,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7863",1974,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7864",1975,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7865",1976,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7866",1977,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7867",1978,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7868",1981,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7869",1982,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7870",1983,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7871",1984,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7872",1985,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7873",1989,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7874",1990,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7875",1999,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7876",1987,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7877",1979,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7878",1980,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7879",1988,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7880",1994,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7881",2014,"Lithuania",0,0,0,"Europe & Central Asia","Catholic"
"7882",2011,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7883",2010,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7884",2008,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7885",1991,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7886",1992,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7887",2001,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7888",2002,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7889",2003,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7890",2004,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7891",2005,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7892",2006,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7893",2007,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7894",2009,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7895",2012,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7896",2013,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7897",1973,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7898",1986,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7899",1970,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7900",1971,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7901",1972,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7902",1974,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7903",1975,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7904",1976,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7905",1977,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7906",1978,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7907",1981,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7908",1982,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7909",1983,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7910",1984,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7911",1985,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7912",1989,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7913",1990,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7914",1987,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7915",1979,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7916",1980,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7917",1988,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7918",2014,"Slovak Republic",0,0,0,"Europe & Central Asia","Catholic"
"7919",2011,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7920",2010,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7921",2008,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7922",1991,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7923",1992,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7924",1998,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7925",2001,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7926",2002,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7927",2003,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7928",2004,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7929",2005,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7930",2006,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7931",2007,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7932",2009,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7933",2012,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7934",2013,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7935",1973,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7936",1986,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7937",1970,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7938",1971,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7939",1972,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7940",1974,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7941",1975,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7942",1976,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7943",1977,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7944",1978,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7945",1981,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7946",1982,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7947",1983,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7948",1984,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7949",1985,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7950",1989,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7951",1990,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7952",1995,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7953",1999,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7954",1987,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7955",1979,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7956",1980,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7957",1988,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7958",2014,"Slovenia",0,0,0,"Europe & Central Asia","Catholic"
"7959",2011,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7960",2010,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7961",2008,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7962",2000,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7963",1991,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7964",1996,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7965",1997,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7966",1998,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7967",2001,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7968",2003,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7969",2004,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7970",2005,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7971",2006,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7972",2007,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7973",2009,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7974",2012,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7975",2013,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7976",1973,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7977",1986,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7978",1970,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7979",1971,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7980",1972,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7981",1974,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7982",1975,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7983",1976,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7984",1977,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7985",1978,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7986",1981,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7987",1982,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7988",1983,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7989",1984,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7990",1985,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7991",1989,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7992",1990,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7993",1995,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7994",1999,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7995",1987,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7996",1979,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7997",1980,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7998",1988,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"7999",1994,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"8000",2014,"Malawi",0,0,0,"Sub-Saharan Africa","Christian"
"8001",2011,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8002",2010,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8003",2008,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8004",2000,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8005",1991,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8006",1992,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8007",1996,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8008",1997,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8009",1998,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8010",2001,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8011",2002,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8012",2003,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8013",2004,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8014",2005,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8015",2006,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8016",2007,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8017",2009,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8018",2012,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8019",2013,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8020",1973,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8021",1986,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
"8022",1970,"South Vietnam",0,0,0,"East Asia & Pacific","None/Other"
